 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100
199,16145.4,17400.0,17461.6,17967.5,18144.9,18468.9,18878.5,18772.9,18681.1,19102.2,19772.2,20218.6,20465.6,20529.2,20480.8,20489.7,21062.7,21920.2,22246.2,22167.8,22181.7,22417.7,22706.7,22092.1,21252.9,20899.8,21254.3,22341.1,23258.1,23996.5,24523.0,25058.8,25734.0,26697.0,27617.5,27742.0,27407.9,27164.2,26882.4,26440.3,25100.7,23580.5,22900.7,22296.5,21527.5,21077.0,21366.3,22145.5,22103.7,21292.9,20765.5,20070.7,19367.8,19190.7,19002.1,18770.2,18837.2,19233.7,19022.8,19267.2,20136.3,20622.9,21008.0,21228.3,21292.4,21251.6,21240.5,21627.5,21332.1,20402.9,19951.8,19761.1,19827.2,19907.2,20031.3,19981.4,19788.4,19812.4,19326.8,19106.8,19087.4,18591.2,18503.7,18582.7,18725.9,18917.6,19074.1,19107.0,19068.4,19002.1,18866.4,18490.8,18040.3,17793.9,17786.2,18021.0,17517.9,16632.3,16265.4,16111.3
200,16144.1,17401.2,17464.0,17967.1,18143.0,18467.3,18877.0,18772.5,18682.0,19101.9,19769.0,20215.1,20464.7,20528.0,20479.4,20489.6,21060.1,21918.0,22246.0,22169.4,22182.9,22416.2,22706.2,22094.5,21252.6,20897.1,21253.4,22342.3,23259.0,23997.2,24523.2,25060.0,25737.4,26698.6,27617.0,27741.4,27405.7,27159.6,26875.4,26436.9,25102.6,23579.9,22898.2,22297.4,21527.7,21075.8,21370.3,22147.7,22101.8,21292.1,20764.7,20069.3,19366.5,19190.5,19001.8,18772.8,18838.8,19230.8,19022.5,19266.4,20134.4,20622.3,21007.7,21229.2,21291.5,21250.5,21241.2,21629.3,21335.5,20404.5,19951.9,19758.4,19825.0,19907.7,20031.8,19980.7,19788.5,19811.7,19324.4,19104.7,19086.8,18592.0,18504.2,18583.1,18727.1,18917.6,19074.1,19106.1,19064.8,18999.9,18864.2,18488.1,18038.9,17790.9,17782.5,18018.1,17517.9,16632.8,16263.4,16109.8
201,16143.8,17400.6,17463.2,17964.9,18140.7,18466.5,18876.2,18771.6,18680.5,19100.0,19765.8,20213.6,20467.2,20531.9,20482.5,20492.2,21061.7,21917.1,22244.1,22168.9,22182.1,22413.7,22706.5,22096.8,21254.8,20897.2,21253.6,22343.7,23260.1,23997.9,24519.6,25057.2,25735.9,26695.5,27613.5,27740.8,27406.1,27161.0,26878.5,26439.0,25104.5,23582.2,22899.6,22297.3,21526.4,21075.7,21371.7,22147.6,22101.1,21293.2,20766.9,20070.2,19364.8,19189.8,19003.7,18771.8,18837.1,19231.2,19023.6,19267.0,20132.8,20619.8,21006.6,21230.4,21291.1,21249.7,21241.3,21630.0,21334.9,20401.9,19948.5,19756.5,19824.4,19907.2,20031.2,19978.9,19786.6,19813.4,19328.8,19106.8,19086.8,18592.4,18504.0,18583.3,18727.0,18918.9,19075.1,19103.6,19065.1,19001.5,18862.0,18487.8,18038.4,17787.4,17778.9,18019.5,17519.9,16633.9,16265.9,16108.4
202,16142.2,17398.5,17462.1,17965.2,18139.4,18464.1,18873.3,18767.8,18677.4,19096.5,19761.6,20211.9,20466.9,20533.8,20485.3,20490.1,21058.9,21916.2,22243.7,22165.9,22182.6,22416.5,22707.1,22098.4,21258.0,20900.2,21254.8,22343.1,23258.0,23997.6,24519.3,25051.6,25733.3,26696.7,27613.4,27738.7,27403.7,27156.9,26873.9,26435.2,25104.0,23584.5,22896.6,22293.2,21527.6,21075.5,21367.2,22145.1,22100.1,21292.4,20766.0,20071.3,19364.1,19187.8,19003.9,18772.5,18838.0,19228.0,19020.4,19266.6,20133.0,20618.6,21003.9,21228.0,21289.2,21248.2,21241.2,21631.2,21336.9,20402.8,19945.0,19751.9,19820.1,19903.6,20027.7,19974.0,19782.6,19810.7,19326.8,19105.5,19083.9,18589.9,18505.3,18583.1,18724.6,18917.0,19073.0,19102.4,19065.0,19002.2,18861.8,18486.6,18037.6,17787.2,17778.1,18018.4,17517.6,16632.9,16263.8,16105.5
203,16141.3,17395.9,17457.2,17963.1,18138.7,18460.7,18868.7,18763.7,18674.6,19090.4,19757.1,20211.9,20466.5,20533.6,20485.1,20487.2,21058.2,21914.7,22240.0,22162.7,22178.8,22414.0,22705.7,22097.1,21257.2,20900.9,21253.5,22339.8,23253.5,23993.0,24516.0,25047.5,25730.0,26694.3,27613.2,27739.2,27403.9,27161.2,26879.8,26436.3,25102.6,23586.1,22898.2,22291.6,21525.5,21074.4,21362.9,22141.2,22098.1,21288.0,20761.2,20066.6,19360.2,19185.7,19002.3,18769.0,18834.1,19226.0,19016.1,19261.3,20130.5,20615.5,21001.6,21227.4,21289.2,21247.9,21240.6,21630.5,21337.3,20402.8,19942.7,19752.7,19821.7,19903.4,20028.4,19973.0,19781.5,19810.0,19324.8,19104.4,19084.3,18589.2,18504.8,18583.6,18722.6,18915.6,19072.9,19103.2,19066.3,19000.9,18861.7,18487.1,18036.7,17787.8,17777.4,18019.3,17518.6,16634.2,16263.5,16102.8
204,16139.4,17394.6,17457.1,17963.5,18140.1,18461.9,18870.8,18764.3,18673.6,19091.2,19758.3,20211.1,20462.8,20531.9,20484.9,20485.2,21055.4,21913.4,22239.9,22162.4,22179.0,22412.3,22702.5,22094.6,21253.5,20898.3,21252.2,22337.5,23251.8,23992.8,24515.4,25043.2,25727.3,26696.0,27613.2,27735.8,27401.5,27156.9,26874.4,26433.1,25099.5,23583.5,22897.5,22291.2,21525.5,21073.7,21360.2,22138.7,22096.3,21286.7,20758.0,20064.5,19358.5,19184.7,19001.8,18767.7,18832.4,19223.3,19012.9,19258.9,20129.6,20617.7,21003.1,21225.2,21287.0,21245.3,21238.9,21628.6,21339.0,20405.2,19942.7,19752.5,19822.2,19903.3,20028.2,19972.3,19779.8,19806.6,19319.2,19099.8,19083.6,18588.6,18503.1,18582.4,18721.5,18914.3,19071.9,19103.4,19062.5,18996.1,18861.3,18485.8,18036.0,17789.7,17776.6,18018.6,17518.0,16631.7,16261.0,16101.0
205,16141.5,17395.2,17456.6,17963.7,18139.3,18461.1,18870.0,18766.9,18675.1,19089.7,19758.2,20212.6,20464.0,20531.2,20482.6,20485.3,21057.0,21911.1,22238.2,22164.8,22178.2,22410.5,22702.8,22095.0,21251.6,20894.0,21249.8,22338.3,23253.9,23992.4,24512.8,25044.6,25727.0,26693.7,27613.8,27736.1,27402.0,27157.9,26875.3,26434.1,25098.2,23582.4,22901.0,22294.6,21523.7,21071.7,21359.5,22136.9,22096.0,21285.4,20756.1,20062.9,19358.9,19183.2,18998.7,18765.1,18828.8,19222.7,19013.7,19257.7,20126.1,20616.8,21004.9,21225.1,21284.8,21245.1,21238.1,21626.5,21335.7,20403.0,19945.7,19755.1,19823.9,19903.8,20026.9,19972.3,19779.8,19804.2,19315.5,19097.2,19086.1,18591.3,18503.3,18585.1,18724.6,18914.2,19071.3,19102.3,19061.3,18995.4,18859.4,18482.0,18034.5,17792.0,17777.8,18017.3,17516.0,16628.5,16260.1,16103.3
206,16142.6,17394.9,17457.3,17964.1,18139.9,18464.4,18876.1,18774.1,18679.5,19095.7,19764.1,20214.2,20463.7,20531.4,20481.2,20483.1,21057.3,21913.5,22242.2,22167.6,22180.2,22412.2,22703.2,22095.0,21254.9,20896.4,21248.6,22338.4,23256.7,23993.7,24512.4,25047.9,25730.5,26693.4,27609.7,27732.4,27399.4,27152.4,26869.4,26432.6,25097.0,23579.3,22899.6,22293.6,21521.9,21069.7,21358.4,22137.4,22096.5,21286.4,20756.1,20062.7,19360.7,19185.2,18999.2,18766.3,18830.7,19224.0,19016.0,19260.6,20126.7,20616.9,21003.8,21222.9,21283.9,21244.4,21236.9,21626.5,21334.2,20402.4,19946.4,19753.9,19821.3,19900.7,20023.5,19971.8,19777.3,19800.6,19315.8,19096.8,19084.8,18590.6,18502.6,18585.7,18725.5,18912.1,19068.0,19099.7,19060.3,18994.8,18857.3,18479.7,18032.6,17789.1,17778.1,18018.6,17515.6,16627.2,16260.5,16104.9
207,16144.2,17396.1,17457.5,17963.9,18140.7,18465.8,18876.6,18775.2,18679.3,19093.9,19762.7,20213.2,20463.7,20532.8,20482.2,20482.2,21057.9,21912.8,22240.5,22167.4,22179.3,22413.9,22705.8,22095.2,21257.7,20899.2,21250.6,22339.3,23256.3,23991.1,24511.5,25050.2,25730.7,26691.5,27609.0,27730.5,27397.1,27148.5,26864.6,26430.6,25097.2,23581.1,22900.9,22293.3,21520.1,21069.7,21359.7,22136.5,22094.1,21285.2,20756.4,20061.9,19360.5,19185.9,18999.3,18765.5,18829.3,19223.7,19018.1,19262.5,20125.3,20612.2,20999.3,21221.4,21284.0,21245.8,21237.8,21629.3,21334.8,20402.2,19946.9,19751.9,19817.0,19898.3,20022.2,19968.9,19773.0,19798.1,19315.1,19095.3,19082.4,18591.7,18506.0,18586.2,18724.6,18909.2,19064.8,19098.2,19059.9,18994.2,18857.0,18478.5,18029.6,17785.9,17777.3,18017.2,17514.6,16629.2,16261.5,16105.9
208,16143.0,17397.1,17456.6,17961.9,18143.1,18469.2,18880.1,18776.2,18680.2,19095.5,19765.2,20214.9,20462.2,20532.5,20483.5,20481.8,21057.7,21912.0,22239.2,22165.8,22179.7,22415.4,22706.2,22096.5,21259.8,20901.4,21249.3,22336.0,23255.2,23992.5,24514.5,25052.8,25731.9,26689.6,27606.3,27729.9,27394.8,27144.6,26860.5,26426.9,25097.5,23581.9,22897.8,22290.1,21521.7,21072.5,21359.5,22135.7,22094.5,21287.0,20756.8,20061.2,19362.1,19188.8,19002.7,18768.4,18831.0,19226.2,19021.0,19263.9,20126.0,20610.3,20995.2,21220.7,21284.8,21244.0,21236.6,21628.1,21335.4,20404.6,19945.6,19752.1,19818.1,19896.9,20021.3,19968.5,19773.4,19800.3,19318.3,19097.1,19080.2,18589.6,18503.3,18582.2,18722.9,18909.2,19065.1,19099.3,19059.2,18992.6,18857.6,18480.0,18029.3,17784.0,17775.5,18014.3,17513.6,16630.8,16262.9,16105.3
209,16143.1,17400.9,17458.3,17965.0,18148.6,18473.1,18881.0,18775.5,18681.7,19096.7,19764.0,20216.1,20464.0,20532.7,20487.2,20488.0,21060.1,21910.6,22238.3,22164.7,22178.6,22414.2,22707.0,22100.9,21261.2,20901.7,21251.3,22335.6,23253.7,23991.0,24515.8,25052.4,25730.5,26691.1,27607.4,27729.6,27391.1,27140.3,26854.9,26421.6,25095.6,23580.1,22896.1,22289.7,21525.8,21078.3,21363.2,22136.5,22095.7,21289.0,20759.5,20064.0,19362.8,19188.6,19002.5,18768.0,18829.3,19224.0,19018.6,19263.0,20127.4,20613.2,20997.4,21220.8,21282.9,21241.6,21234.6,21624.4,21330.6,20402.8,19948.1,19752.7,19817.9,19897.8,20022.1,19969.7,19775.1,19802.0,19317.7,19096.1,19080.4,18590.8,18502.9,18579.6,18719.9,18909.2,19066.4,19098.3,19056.4,18990.6,18856.9,18478.9,18027.5,17784.4,17775.0,18011.7,17512.1,16630.4,16263.6,16106.1
210,16143.2,17400.0,17457.0,17965.7,18149.4,18473.5,18879.7,18775.2,18683.5,19098.0,19763.9,20216.9,20464.3,20530.3,20486.7,20489.1,21060.2,21912.8,22239.8,22162.2,22175.7,22413.6,22708.4,22103.0,21260.5,20899.6,21247.7,22333.6,23251.8,23991.8,24518.9,25053.5,25731.3,26691.3,27607.7,27731.4,27391.1,27140.4,26855.0,26421.1,25095.8,23574.2,22888.8,22287.3,21528.1,21079.6,21360.7,22136.1,22097.1,21289.7,20759.7,20064.1,19362.1,19185.1,18997.5,18768.0,18829.3,19223.0,19017.3,19260.4,20126.3,20616.5,20999.8,21220.7,21282.1,21239.6,21232.3,21620.7,21327.9,20402.0,19949.8,19753.8,19817.7,19897.3,20018.3,19968.9,19777.8,19802.7,19318.5,19097.8,19080.6,18588.6,18499.3,18579.8,18721.1,18909.0,19067.5,19098.5,19056.0,18989.4,18853.5,18477.9,18027.5,17783.9,17774.8,18009.7,17508.9,16626.9,16263.7,16106.9
211,16143.6,17401.5,17459.6,17968.5,18151.6,18473.9,18878.8,18775.6,18685.9,19101.0,19764.4,20215.3,20464.1,20531.2,20488.0,20490.9,21060.0,21915.7,22243.1,22163.6,22177.9,22414.5,22710.7,22103.5,21257.2,20897.6,21250.1,22335.9,23251.4,23990.7,24517.8,25051.7,25729.9,26689.8,27606.9,27726.3,27385.7,27138.3,26853.1,26423.4,25097.4,23570.2,22886.8,22288.4,21528.0,21078.2,21362.0,22137.4,22094.6,21287.4,20760.4,20066.1,19361.4,19184.5,18996.5,18767.0,18827.3,19218.4,19013.9,19258.8,20126.9,20617.0,21000.4,21220.9,21281.8,21238.9,21230.3,21620.5,21327.9,20401.0,19950.0,19752.6,19815.1,19896.2,20016.7,19968.2,19778.1,19803.2,19319.4,19098.9,19080.1,18586.8,18498.5,18579.8,18720.8,18908.5,19068.1,19098.4,19057.1,18990.7,18853.9,18480.2,18029.9,17783.8,17774.7,18012.4,17511.5,16627.4,16262.0,16103.8
212,16142.9,17400.8,17458.3,17966.3,18148.9,18472.7,18877.6,18775.1,18685.0,19098.7,19764.1,20214.9,20464.4,20532.9,20488.3,20489.2,21057.6,21917.9,22244.9,22162.2,22176.4,22415.3,22712.5,22103.2,21256.5,20897.9,21250.8,22333.4,23248.0,23990.5,24516.0,25049.4,25728.1,26688.2,27607.4,27728.0,27389.9,27141.8,26856.0,26427.9,25100.6,23569.6,22885.6,22288.9,21526.4,21075.8,21359.4,22135.2,22093.2,21287.7,20761.0,20066.2,19361.8,19183.1,18995.7,18766.8,18828.6,19221.4,19015.3,19259.7,20125.9,20614.9,21001.1,21222.9,21283.8,21240.5,21230.3,21621.1,21331.0,20402.9,19947.7,19750.6,19813.1,19894.7,20016.5,19967.7,19778.9,19804.1,19321.7,19098.9,19078.9,18586.1,18500.4,18584.8,18724.5,18909.7,19067.6,19099.8,19059.9,18992.2,18855.5,18483.0,18032.2,17783.2,17773.7,18013.0,17511.3,16627.1,16262.7,16104.8
213,16141.1,17400.0,17459.2,17968.8,18150.4,18474.3,18880.9,18776.4,18687.3,19101.4,19766.6,20216.6,20463.6,20531.6,20487.5,20487.1,21054.9,21916.6,22246.9,22165.7,22178.7,22416.1,22712.9,22101.9,21255.8,20898.5,21252.1,22335.0,23249.5,23989.7,24514.5,25048.8,25727.1,26685.9,27605.5,27726.4,27387.5,27140.4,26856.0,26428.7,25100.4,23573.0,22890.0,22289.9,21524.2,21071.8,21358.8,22134.5,22092.0,21289.9,20764.1,20067.2,19363.0,19182.7,18995.5,18764.9,18826.9,19220.5,19014.0,19259.3,20125.9,20613.8,21001.7,21223.4,21283.8,21241.6,21230.8,21621.6,21331.2,20404.4,19949.4,19751.9,19814.1,19893.7,20017.0,19968.7,19778.4,19805.5,19323.2,19099.0,19079.6,18586.8,18501.3,18586.1,18724.5,18909.4,19068.7,19101.0,19060.5,18994.3,18856.1,18479.6,18031.9,17784.6,17773.2,18014.9,17515.0,16628.3,16261.2,16105.1
214,16138.0,17396.8,17459.0,17969.1,18150.9,18474.7,18880.0,18775.3,18685.1,19098.9,19765.9,20218.1,20465.1,20531.1,20488.2,20488.2,21054.6,21915.4,22246.1,22165.9,22175.7,22413.0,22709.8,22098.0,21253.8,20897.8,21249.0,22333.5,23249.6,23990.6,24516.5,25051.4,25729.7,26688.9,27607.5,27727.9,27387.3,27138.9,26855.4,26426.9,25097.0,23573.4,22892.5,22289.5,21523.8,21073.5,21359.5,22136.2,22096.0,21290.5,20762.4,20066.6,19360.5,19180.8,18993.8,18763.6,18827.2,19222.0,19015.3,19259.6,20125.2,20614.6,21002.4,21221.4,21284.0,21242.8,21230.1,21620.5,21331.9,20403.3,19947.0,19750.4,19812.9,19894.6,20019.1,19968.2,19777.3,19803.0,19320.3,19096.3,19077.6,18585.9,18500.3,18585.1,18723.5,18909.6,19068.2,19100.8,19059.5,18990.1,18851.5,18476.4,18027.9,17783.0,17771.7,18012.1,17513.2,16627.4,16259.4,16105.2
215,16136.9,17396.9,17463.7,17973.0,18154.9,18478.7,18882.7,18775.6,18685.5,19101.2,19767.3,20220.5,20465.1,20528.1,20487.7,20487.3,21055.7,21916.1,22245.9,22167.6,22178.3,22414.7,22709.8,22096.9,21255.6,20899.4,21250.1,22336.8,23252.8,23991.7,24516.0,25053.1,25732.4,26688.5,27604.4,27723.3,27383.5,27133.5,26849.2,26422.9,25095.0,23572.0,22890.8,22287.6,21524.9,21075.2,21358.0,22135.9,22097.5,21289.2,20761.7,20067.3,19359.4,19180.3,18993.0,18762.5,18827.0,19221.1,19015.5,19259.2,20126.3,20615.9,21002.6,21221.6,21283.0,21243.3,21230.6,21619.7,21330.9,20402.2,19945.2,19747.4,19812.0,19893.6,20017.1,19967.8,19776.1,19799.8,19315.3,19095.5,19076.7,18584.7,18500.0,18584.3,18724.0,18908.9,19067.0,19098.6,19056.0,18989.3,18850.4,18474.5,18028.3,17782.5,17768.6,18009.9,17512.8,16628.2,16261.6,16107.3
216,16139.3,17401.1,17463.5,17972.4,18160.1,18481.2,18883.0,18777.3,18684.9,19098.3,19768.0,20222.8,20467.0,20531.9,20491.6,20493.1,21061.1,21917.3,22246.8,22170.9,22184.1,22418.6,22710.7,22096.0,21253.6,20900.6,21249.5,22335.0,23253.0,23993.2,24517.7,25054.2,25730.8,26686.4,27603.9,27720.1,27379.3,27127.8,26843.0,26420.6,25093.7,23569.7,22888.1,22286.8,21526.0,21080.2,21362.9,22139.9,22101.4,21288.6,20759.2,20066.6,19361.0,19183.5,18994.5,18764.9,18830.0,19223.9,19017.8,19261.5,20127.0,20615.5,21003.1,21222.1,21282.6,21241.7,21227.8,21616.4,21327.0,20398.9,19941.4,19744.6,19809.9,19893.2,20019.5,19968.5,19775.2,19797.2,19312.6,19096.8,19078.0,18584.7,18499.8,18582.5,18724.2,18910.0,19064.9,19095.5,19053.5,18986.7,18850.3,18476.7,18027.8,17781.5,17768.3,18008.9,17510.7,16627.5,16261.4,16107.8
217,16140.8,17403.5,17464.6,17974.4,18164.0,18484.3,18887.6,18782.0,18689.1,19101.2,19769.4,20224.6,20468.3,20534.2,20494.3,20494.5,21061.3,21918.7,22248.4,22171.3,22187.7,22422.3,22711.5,22098.1,21257.3,20901.3,21249.6,22336.6,23253.6,23994.7,24519.5,25053.3,25729.1,26684.8,27601.0,27715.7,27377.5,27126.6,26839.0,26416.2,25092.1,23565.5,22882.0,22280.9,21522.5,21079.0,21361.5,22140.8,22100.9,21288.9,20760.0,20065.8,19362.2,19184.2,18995.9,18766.0,18828.4,19222.3,19016.1,19260.1,20127.4,20615.1,21002.2,21223.3,21284.2,21244.0,21229.2,21614.5,21322.0,20395.5,19942.2,19746.2,19807.4,19889.8,20018.3,19969.4,19774.6,19796.5,19313.1,19097.4,19079.1,18586.3,18501.0,18581.9,18721.6,18907.1,19063.7,19092.4,19050.5,18987.9,18852.0,18477.0,18027.9,17779.4,17767.4,18009.1,17509.7,16627.5,16263.8,16109.3
218,16143.6,17406.0,17466.1,17980.6,18169.2,18484.4,18887.1,18783.7,18691.5,19103.8,19773.4,20227.5,20469.6,20537.5,20498.6,20500.3,21064.9,21921.4,22252.6,22174.8,22188.5,22423.5,22713.2,22098.1,21255.1,20899.9,21250.6,22339.0,23256.3,23997.7,24522.9,25055.4,25729.8,26685.5,27600.8,27712.2,27371.6,27121.1,26834.1,26415.2,25089.2,23562.0,22881.0,22280.2,21520.3,21076.4,21364.3,22145.5,22101.1,21288.1,20761.2,20066.1,19364.3,19185.5,18994.1,18765.3,18828.0,19221.8,19016.8,19262.2,20127.0,20612.0,21000.3,21222.5,21285.1,21243.2,21231.1,21615.8,21319.1,20392.8,19941.0,19745.9,19804.9,19888.6,20019.3,19971.2,19777.7,19797.3,19312.1,19097.4,19080.1,18586.7,18498.0,18576.8,18718.2,18907.7,19066.1,19092.2,19050.9,18987.7,18852.1,18477.4,18028.3,17781.4,17770.8,18010.5,17510.0,16627.2,16261.3,16108.4
219,16141.0,17404.9,17467.0,17982.6,18173.4,18487.9,18886.2,18780.5,18692.3,19108.5,19775.3,20228.1,20473.3,20539.6,20497.5,20499.6,21063.7,21923.4,22254.4,22174.4,22186.2,22420.6,22711.2,22098.0,21256.5,20896.4,21248.7,22339.2,23256.0,23998.1,24523.8,25058.3,25733.6,26685.7,27598.0,27711.0,27369.6,27112.9,26825.6,26410.9,25086.1,23557.6,22877.7,22277.9,21516.8,21072.1,21362.2,22145.8,22100.1,21286.6,20761.5,20065.8,19362.5,19182.0,18991.8,18763.5,18826.3,19221.6,19017.3,19261.8,20125.9,20613.0,21002.6,21224.4,21286.5,21244.5,21232.9,21616.4,21320.3,20391.0,19938.1,19743.3,19803.2,19888.6,20017.3,19971.1,19778.4,19797.9,19311.6,19093.4,19076.5,18583.3,18492.5,18572.3,18715.0,18905.1,19066.4,19094.2,19052.3,18985.5,18849.7,18475.8,18027.2,17780.9,17770.0,18011.5,17513.7,16631.0,16263.7,16108.0
220,16141.2,17405.9,17468.4,17984.8,18178.9,18492.5,18885.5,18778.9,18691.5,19110.6,19781.7,20231.1,20473.8,20540.1,20498.5,20502.4,21066.5,21925.8,22258.8,22178.4,22187.4,22421.1,22714.4,22099.0,21254.9,20898.0,21251.7,22339.4,23257.1,23999.7,24520.6,25057.3,25733.5,26683.8,27597.5,27710.8,27364.8,27104.3,26819.2,26409.2,25085.8,23555.5,22876.5,22282.9,21519.7,21070.9,21363.2,22145.9,22099.4,21285.8,20761.1,20065.5,19361.6,19180.9,18991.4,18762.7,18827.8,19222.8,19017.6,19263.8,20127.2,20613.7,21003.8,21225.3,21285.4,21240.1,21231.3,21618.7,21320.7,20391.4,19938.0,19739.8,19802.8,19889.4,20017.6,19970.5,19778.8,19799.0,19309.8,19093.8,19077.9,18583.4,18492.6,18572.1,18716.1,18905.1,19064.3,19095.9,19055.2,18984.4,18848.3,18474.5,18028.4,17783.0,17771.1,18013.9,17517.6,16633.7,16264.8,16110.5
221,16142.7,17404.7,17466.3,17982.6,18179.6,18496.1,18887.5,18781.0,18692.8,19111.6,19781.6,20230.1,20476.9,20544.4,20498.8,20500.4,21065.1,21924.6,22258.6,22178.1,22185.5,22419.2,22713.0,22099.6,21255.4,20897.2,21250.1,22337.1,23255.1,23999.1,24520.0,25054.5,25728.4,26679.4,27594.7,27709.8,27362.2,27100.7,26817.3,26406.6,25081.1,23553.6,22875.1,22279.8,21517.6,21071.9,21365.7,22146.7,22100.3,21285.6,20757.4,20062.8,19360.1,19180.3,18992.8,18762.5,18827.0,19223.1,19017.3,19263.4,20129.4,20617.3,21004.6,21224.3,21284.9,21239.5,21227.2,21614.3,21319.7,20391.5,19937.5,19738.6,19801.7,19887.4,20015.7,19967.5,19775.0,19798.8,19312.3,19093.4,19079.2,18582.5,18490.6,18572.6,18716.9,18904.4,19063.7,19096.1,19051.7,18980.7,18846.6,18473.6,18027.0,17782.4,17769.7,18012.1,17516.8,16634.2,16264.7,16108.8
222,16145.1,17405.7,17468.3,17985.8,18180.8,18496.5,18891.1,18785.0,18694.0,19111.8,19780.4,20229.6,20476.7,20542.2,20500.0,20502.3,21066.1,21924.5,22258.4,22177.9,22184.1,22417.4,22711.7,22101.2,21256.7,20899.8,21255.1,22341.1,23255.1,23997.9,24519.8,25050.1,25724.1,26679.5,27595.3,27706.3,27357.2,27101.8,26817.7,26403.0,25076.5,23552.0,22874.3,22277.2,21517.3,21072.1,21362.6,22142.1,22098.0,21285.5,20755.3,20060.6,19358.3,19180.8,18991.8,18760.0,18824.0,19219.2,19016.1,19263.4,20130.2,20616.2,21002.2,21220.5,21279.4,21235.8,21225.0,21612.7,21314.2,20386.9,19936.6,19737.1,19798.9,19883.6,20014.9,19967.5,19773.5,19796.9,19311.5,19092.5,19079.0,18581.5,18492.3,18574.9,18715.7,18903.6,19060.5,19091.8,19048.9,18981.3,18846.8,18473.5,18028.9,17782.9,17770.4,18010.6,17515.3,16633.7,16262.4,16108.7
223,16146.3,17405.4,17467.2,17985.5,18180.4,18496.3,18892.7,18786.9,18694.5,19112.4,19779.5,20230.5,20478.4,20540.2,20499.2,20503.8,21066.1,21922.5,22255.7,22177.3,22184.5,22418.6,22711.4,22101.3,21256.6,20899.5,21256.1,22342.1,23254.7,23995.9,24521.8,25052.2,25727.0,26682.5,27592.9,27703.0,27357.4,27103.3,26820.1,26405.3,25076.0,23551.3,22872.4,22271.5,21514.2,21071.8,21361.9,22141.9,22098.9,21286.1,20754.7,20057.6,19355.9,19179.7,18991.5,18760.6,18824.1,19220.5,19018.3,19264.8,20132.0,20616.7,21000.8,21220.4,21279.2,21234.4,21221.1,21607.7,21313.8,20388.8,19934.2,19736.3,19800.7,19885.8,20015.9,19970.2,19774.1,19795.7,19311.9,19089.7,19075.0,18578.7,18491.7,18576.7,18716.9,18905.9,19063.5,19090.5,19043.4,18979.4,18847.9,18473.6,18027.8,17781.0,17768.2,18008.8,17511.8,16632.5,16263.5,16107.6
224,16144.2,17406.5,17466.5,17983.5,18177.8,18493.1,18892.9,18786.4,18692.6,19110.6,19779.3,20231.7,20477.1,20534.9,20494.5,20502.0,21063.5,21918.3,22253.9,22176.7,22185.9,22417.2,22709.6,22101.4,21254.2,20896.4,21254.2,22340.2,23254.0,23994.2,24518.6,25051.8,25728.7,26682.3,27594.5,27704.8,27359.2,27106.4,26820.9,26404.7,25080.7,23555.6,22873.2,22274.5,21516.1,21069.1,21357.1,22138.4,22096.6,21286.2,20755.5,20055.7,19353.9,19179.2,18992.3,18761.0,18823.5,19217.8,19016.0,19263.9,20128.2,20615.0,21000.4,21220.8,21277.0,21231.7,21220.1,21606.6,21311.0,20385.8,19932.4,19733.4,19798.9,19885.6,20015.2,19969.6,19773.3,19793.9,19307.5,19087.6,19072.1,18575.6,18491.9,18578.1,18714.6,18902.9,19060.6,19087.3,19044.2,18981.9,18848.0,18473.4,18028.0,17778.8,17766.9,18010.8,17513.0,16631.1,16263.3,16108.2
